IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.201.242.90,80,0,false,ORD,North America,Chicago,196,0.00
3.249.91.121,2052,0,false,ORD,North America,Chicago,196,0.00
13.60.11.65,2087,0,false,ORD,North America,Chicago,196,0.00
3.255.119.102,2082,0,false,ORD,North America,Chicago,196,0.00
18.192.207.155,2082,0,false,ORD,North America,Chicago,196,0.00
3.253.87.48,2086,0,false,ORD,North America,Chicago,196,0.00
51.20.43.190,2083,0,false,ORD,North America,Chicago,196,0.00
34.243.245.189,2096,0,false,ORD,North America,Chicago,196,0.00
18.203.243.192,80,0,false,ORD,North America,Chicago,196,0.00
51.20.140.222,2087,0,false,ORD,North America,Chicago,196,0.00
3.75.240.70,2082,0,false,ORD,North America,Chicago,197,0.00
18.185.93.217,2087,0,false,ORD,North America,Chicago,197,0.00
52.48.106.158,2096,0,false,ORD,North America,Chicago,197,0.00
3.254.59.220,2086,0,false,ORD,North America,Chicago,197,0.00
16.170.140.185,443,0,false,ORD,North America,Chicago,197,0.00
35.178.225.13,2052,0,false,ORD,North America,Chicago,197,0.00
3.101.80.93,2053,0,false,ORD,North America,Chicago,197,0.00
176.116.21.36,2082,80,false,LHR,Europe,London,197,0.00
18.185.211.77,2087,0,false,ORD,North America,Chicago,197,0.00
51.21.3.223,2086,0,false,ORD,North America,Chicago,197,0.00
35.178.225.13,2095,0,false,ORD,North America,Chicago,197,0.00
35.178.88.31,2083,0,false,ORD,North America,Chicago,197,0.00
52.59.120.125,443,0,false,ORD,North America,Chicago,197,0.00
3.75.240.70,8443,0,false,ORD,North America,Chicago,197,0.00
35.178.88.31,80,0,false,ORD,North America,Chicago,197,0.00
3.68.228.60,443,0,false,ORD,North America,Chicago,197,0.00
51.20.73.64,2082,0,false,ORD,North America,Chicago,197,0.00
18.192.6.69,443,0,false,ORD,North America,Chicago,197,0.00
52.210.166.21,8443,0,false,ORD,North America,Chicago,197,0.00
51.20.73.64,2095,0,false,ORD,North America,Chicago,197,0.00
3.121.125.9,2095,0,false,ORD,North America,Chicago,197,0.00
18.201.242.90,2052,0,false,ORD,North America,Chicago,197,0.00
54.155.152.189,2087,0,false,ORD,North America,Chicago,197,0.00
52.48.106.158,2052,0,false,ORD,North America,Chicago,197,0.00
54.155.165.102,2053,0,false,ORD,North America,Chicago,197,0.00
3.255.119.102,2086,0,false,ORD,North America,Chicago,197,0.00
3.77.153.193,8080,0,false,ORD,North America,Chicago,197,0.00
51.20.73.64,2052,0,false,ORD,North America,Chicago,197,0.00
63.35.178.194,2083,0,false,ORD,North America,Chicago,197,0.00
35.180.126.157,2082,0,false,ORD,North America,Chicago,197,0.00
51.20.181.140,80,0,false,ORD,North America,Chicago,197,0.00
3.249.219.134,2052,0,false,ORD,North America,Chicago,197,0.00
51.20.255.95,8080,0,false,ORD,North America,Chicago,197,0.00
52.210.166.21,443,0,false,ORD,North America,Chicago,197,0.00
54.75.55.140,80,0,false,ORD,North America,Chicago,198,0.00
51.20.73.64,8080,0,false,ORD,North America,Chicago,198,0.00
51.21.3.223,2053,0,false,ORD,North America,Chicago,198,0.00
51.20.128.165,2087,0,false,ORD,North America,Chicago,198,0.00
3.255.168.34,8443,0,false,ORD,North America,Chicago,198,0.00
35.178.225.13,8443,0,false,ORD,North America,Chicago,198,0.00
13.53.123.0,2083,0,false,ORD,North America,Chicago,198,0.00
3.73.51.15,2087,0,false,ORD,North America,Chicago,198,0.00
18.185.211.77,80,0,false,ORD,North America,Chicago,198,0.00
16.16.186.147,2096,0,false,ORD,North America,Chicago,198,0.00
3.8.196.246,2082,0,false,ORD,North America,Chicago,198,0.00
3.254.59.220,2095,0,false,ORD,North America,Chicago,198,0.00
3.255.132.155,2095,0,false,ORD,North America,Chicago,198,0.00
51.20.127.142,2052,0,false,ORD,North America,Chicago,198,0.00
51.20.134.178,443,0,false,ORD,North America,Chicago,198,0.00
3.255.168.34,8880,0,false,ORD,North America,Chicago,198,0.00
3.8.196.246,2096,0,false,ORD,North America,Chicago,198,0.00
51.20.43.190,8080,0,false,ORD,North America,Chicago,198,0.00
163.123.174.214,2087,80,false,SEA,North America,Seattle,198,0.00
3.249.219.134,2095,0,false,ORD,North America,Chicago,198,0.00
18.201.89.57,2053,0,false,ORD,North America,Chicago,198,0.00
35.180.55.101,443,0,false,ORD,North America,Chicago,198,0.00
18.203.243.192,8080,0,false,ORD,North America,Chicago,198,0.00
18.185.211.77,2095,0,false,ORD,North America,Chicago,198,0.00
3.249.91.121,2053,0,false,ORD,North America,Chicago,198,0.00
18.203.243.192,2087,0,false,ORD,North America,Chicago,198,0.00
3.8.235.186,8880,0,false,ORD,North America,Chicago,198,0.00
51.20.181.140,443,0,false,ORD,North America,Chicago,198,0.00
51.20.134.54,2053,0,false,ORD,North America,Chicago,198,0.00
18.201.242.90,443,0,false,ORD,North America,Chicago,198,0.00
34.244.204.95,8080,0,false,ORD,North America,Chicago,198,0.00
16.171.241.200,2095,0,false,ORD,North America,Chicago,198,0.00
63.35.178.194,8443,0,false,ORD,North America,Chicago,198,0.00
18.201.91.63,8880,0,false,ORD,North America,Chicago,198,0.00
3.73.51.15,8080,0,false,ORD,North America,Chicago,198,0.00
54.194.40.59,8080,0,false,ORD,North America,Chicago,198,0.00
176.116.21.180,2086,80,false,LHR,Europe,London,198,0.00
3.254.59.220,2083,0,false,ORD,North America,Chicago,198,0.00
35.180.101.60,2087,0,false,ORD,North America,Chicago,198,0.00
3.123.43.208,8880,0,false,ORD,North America,Chicago,199,0.00
52.59.120.125,80,0,false,ORD,North America,Chicago,199,0.00
54.194.40.59,2082,0,false,ORD,North America,Chicago,199,0.00
3.10.138.11,8880,0,false,ORD,North America,Chicago,199,0.00
18.201.91.63,2087,0,false,ORD,North America,Chicago,199,0.00
3.255.195.120,2082,0,false,ORD,North America,Chicago,199,0.00
52.30.242.7,2087,0,false,ORD,North America,Chicago,199,0.00
163.123.174.17,2082,80,false,SEA,North America,Seattle,199,0.00
35.181.1.132,2052,0,false,ORD,North America,Chicago,199,0.00
3.255.132.155,2083,0,false,ORD,North America,Chicago,199,0.00
52.30.242.7,8443,0,false,ORD,North America,Chicago,199,0.00
3.249.91.121,2096,0,false,ORD,North America,Chicago,199,0.00
16.16.68.160,443,0,false,ORD,North America,Chicago,199,0.00
163.123.174.205,2087,80,false,SEA,North America,Seattle,199,0.00
13.53.167.110,2083,0,false,ORD,North America,Chicago,199,0.00
3.120.231.89,2095,0,false,ORD,North America,Chicago,199,0.00
52.48.106.158,80,0,false,ORD,North America,Chicago,199,0.00
163.123.174.16,2096,80,false,SEA,North America,Seattle,199,0.00
3.67.39.1,2052,0,false,ORD,North America,Chicago,199,0.00
18.130.253.244,80,0,false,LHR,Europe,London,199,0.00
13.53.167.110,8880,0,false,ORD,North America,Chicago,199,0.00
16.171.241.200,80,0,false,ORD,North America,Chicago,199,0.00
3.67.39.1,2082,0,false,ORD,North America,Chicago,199,0.00
54.155.165.102,8880,0,false,ORD,North America,Chicago,199,0.00
52.210.166.21,8080,0,false,ORD,North America,Chicago,199,0.00
63.35.178.194,2096,0,false,ORD,North America,Chicago,199,0.00
3.79.40.111,2086,0,false,ORD,North America,Chicago,199,0.00
54.155.152.189,8443,0,false,ORD,North America,Chicago,199,0.00
3.254.59.220,80,0,false,ORD,North America,Chicago,199,0.00
54.155.152.189,2095,0,false,ORD,North America,Chicago,199,0.00
3.121.125.9,80,0,false,ORD,North America,Chicago,199,0.00
3.11.80.232,443,0,false,ORD,North America,Chicago,199,0.00
3.249.91.121,443,0,false,ORD,North America,Chicago,199,0.00
35.180.126.157,443,0,false,ORD,North America,Chicago,199,0.00
35.180.50.57,443,0,false,ORD,North America,Chicago,199,0.00
3.11.80.232,2052,0,false,ORD,North America,Chicago,199,0.00
54.155.165.102,443,0,false,ORD,North America,Chicago,199,0.00
3.79.40.111,2082,0,false,ORD,North America,Chicago,199,0.00
51.21.3.111,80,0,false,ORD,North America,Chicago,199,0.00
3.8.196.246,2086,0,false,ORD,North America,Chicago,199,0.00
34.247.47.91,443,0,false,ORD,North America,Chicago,199,0.00
18.197.92.229,2052,0,false,ORD,North America,Chicago,199,0.00
163.123.174.219,2095,80,false,SEA,North America,Seattle,199,0.00
54.155.165.102,2096,0,false,ORD,North America,Chicago,199,0.00
3.255.132.155,2096,0,false,ORD,North America,Chicago,199,0.00
52.210.166.21,80,0,false,ORD,North America,Chicago,199,0.00
18.203.243.192,2096,0,false,ORD,North America,Chicago,199,0.00
54.155.165.102,80,0,false,ORD,North America,Chicago,199,0.00
52.30.242.7,2052,0,false,ORD,North America,Chicago,199,0.00
52.48.106.158,443,0,false,ORD,North America,Chicago,199,0.00
52.210.166.21,2087,0,false,ORD,North America,Chicago,199,0.00
3.249.219.134,8080,0,false,ORD,North America,Chicago,199,0.00
3.249.219.134,2096,0,false,ORD,North America,Chicago,200,0.00
13.53.167.110,2052,0,false,ORD,North America,Chicago,200,0.00
35.180.101.60,2083,0,false,ORD,North America,Chicago,200,0.00
54.194.40.59,2053,0,false,ORD,North America,Chicago,200,0.00
18.200.250.76,2052,0,false,ORD,North America,Chicago,200,0.00
3.11.80.232,2053,0,false,ORD,North America,Chicago,200,0.00
18.203.243.192,2086,0,false,ORD,North America,Chicago,200,0.00
3.249.219.134,8443,0,false,ORD,North America,Chicago,200,0.00
3.79.202.201,443,0,false,ORD,North America,Chicago,200,0.00
18.200.250.76,8880,0,false,ORD,North America,Chicago,200,0.00
51.20.140.222,443,0,false,ORD,North America,Chicago,200,0.00
3.79.202.201,2096,0,false,ORD,North America,Chicago,200,0.00
16.170.143.37,443,0,false,ORD,North America,Chicago,200,0.00
3.10.138.11,2053,0,false,ORD,North America,Chicago,200,0.00
34.245.215.198,2083,0,false,ORD,North America,Chicago,200,0.00
16.171.241.200,8880,0,false,ORD,North America,Chicago,200,0.00
13.60.11.151,2086,0,false,ORD,North America,Chicago,200,0.00
63.35.178.194,80,0,false,ORD,North America,Chicago,200,0.00
54.155.152.189,2052,0,false,ORD,North America,Chicago,200,0.00
54.155.165.102,8443,0,false,ORD,North America,Chicago,200,0.00
163.123.174.50,2052,80,false,SEA,North America,Seattle,200,0.00
51.20.127.142,80,0,false,ORD,North America,Chicago,200,0.00
35.180.191.176,2095,0,false,ORD,North America,Chicago,200,0.00
3.79.202.201,2095,0,false,ORD,North America,Chicago,200,0.00
18.201.89.57,2087,0,false,ORD,North America,Chicago,200,0.00
35.180.126.157,2095,0,false,ORD,North America,Chicago,200,0.00
35.181.1.132,2095,0,false,ORD,North America,Chicago,200,0.00
34.243.245.189,443,0,false,ORD,North America,Chicago,200,0.00
51.20.140.222,2082,0,false,ORD,North America,Chicago,200,0.00
54.155.152.189,2053,0,false,ORD,North America,Chicago,200,0.00
35.180.101.60,2052,0,false,ORD,North America,Chicago,200,0.00
51.20.134.54,2082,0,false,ORD,North America,Chicago,200,0.00
52.19.116.120,80,0,false,ORD,North America,Chicago,200,0.00
51.20.128.165,2083,0,false,ORD,North America,Chicago,200,0.00
54.75.55.140,2086,0,false,ORD,North America,Chicago,200,0.00
51.20.255.95,80,0,false,ORD,North America,Chicago,200,0.00
13.60.11.65,2096,0,false,ORD,North America,Chicago,201,0.00
54.194.40.59,8880,0,false,ORD,North America,Chicago,201,0.00
3.10.138.11,2082,0,false,ORD,North America,Chicago,201,0.00
163.123.174.16,2052,80,false,SEA,North America,Seattle,201,0.00
16.16.186.147,2083,0,false,ORD,North America,Chicago,201,0.00
18.201.91.63,2082,0,false,ORD,North America,Chicago,201,0.00
13.53.123.0,2052,0,false,ORD,North America,Chicago,201,0.00
18.168.200.233,2082,0,false,ORD,North America,Chicago,201,0.00
163.123.174.253,2082,80,false,SEA,North America,Seattle,201,0.00
13.53.190.118,8080,0,false,ORD,North America,Chicago,201,0.00
35.180.191.176,2052,0,false,ORD,North America,Chicago,201,0.00
35.180.126.157,2052,0,false,ORD,North America,Chicago,201,0.00
3.75.240.70,2087,0,false,ORD,North America,Chicago,201,0.00
52.19.116.120,2086,0,false,ORD,North America,Chicago,201,0.00
3.120.231.89,2082,0,false,ORD,North America,Chicago,201,0.00
18.201.91.63,2083,0,false,ORD,North America,Chicago,201,0.00
35.180.231.200,80,0,false,ORD,North America,Chicago,201,0.00
3.73.51.15,2086,0,false,ORD,North America,Chicago,201,0.00
3.79.202.201,2052,0,false,ORD,North America,Chicago,201,0.00
18.201.89.57,2096,0,false,ORD,North America,Chicago,201,0.00
16.171.241.200,2053,0,false,ORD,North America,Chicago,201,0.00
18.175.47.224,80,0,false,ORD,North America,Chicago,201,0.00
3.249.219.134,2082,0,false,ORD,North America,Chicago,201,0.00
176.116.21.175,2052,80,false,LHR,Europe,London,201,0.00
51.20.128.165,2052,0,false,ORD,North America,Chicago,201,0.00
51.20.255.95,8880,0,false,ORD,North America,Chicago,201,0.00
163.123.174.36,2095,80,false,SEA,North America,Seattle,201,0.00
54.155.152.189,8880,0,false,ORD,North America,Chicago,201,0.00
16.16.68.160,2082,0,false,ORD,North America,Chicago,201,0.00
16.171.57.134,8080,0,false,ORD,North America,Chicago,201,0.00
3.75.240.70,443,0,false,ORD,North America,Chicago,202,0.00
51.21.3.111,8443,0,false,ORD,North America,Chicago,202,0.00
176.116.21.142,2083,80,false,LHR,Europe,London,202,0.00
34.255.216.228,8080,0,false,ORD,North America,Chicago,202,0.00
54.75.55.140,8880,0,false,ORD,North America,Chicago,202,0.00
16.170.140.185,8880,0,false,ORD,North America,Chicago,202,0.00
54.155.165.102,2052,0,false,ORD,North America,Chicago,202,0.00
3.67.187.69,2095,0,false,ORD,North America,Chicago,202,0.00
63.35.178.194,2053,0,false,ORD,North America,Chicago,202,0.00
34.246.181.183,2052,0,false,ORD,North America,Chicago,202,0.00
34.244.204.95,443,0,false,ORD,North America,Chicago,202,0.00
13.53.123.0,443,0,false,ORD,North America,Chicago,202,0.00
34.255.216.228,2086,0,false,ORD,North America,Chicago,202,0.00
34.253.183.210,8443,0,false,ORD,North America,Chicago,202,0.00
3.67.187.69,80,0,false,ORD,North America,Chicago,202,0.00
3.68.228.60,8443,0,false,ORD,North America,Chicago,202,0.00
51.20.142.96,80,0,false,ORD,North America,Chicago,202,0.00
52.30.242.7,443,0,false,ORD,North America,Chicago,202,0.00
13.53.123.0,2086,0,false,ORD,North America,Chicago,202,0.00
3.249.219.134,2086,0,false,ORD,North America,Chicago,202,0.00
35.180.126.157,2053,0,false,ORD,North America,Chicago,202,0.00
51.20.128.165,2086,0,false,ORD,North America,Chicago,202,0.00
34.245.20.7,80,0,false,ORD,North America,Chicago,202,0.00
3.75.240.70,2052,0,false,ORD,North America,Chicago,202,0.00
18.201.242.90,2096,0,false,ORD,North America,Chicago,202,0.00
16.170.143.37,2087,0,false,ORD,North America,Chicago,202,0.00
52.30.242.7,2083,0,false,ORD,North America,Chicago,203,0.00
18.192.20.221,2052,0,false,ORD,North America,Chicago,203,0.00
51.20.140.222,8880,0,false,ORD,North America,Chicago,203,0.00
16.16.65.165,2083,0,false,ORD,North America,Chicago,203,0.00
51.20.128.165,8880,0,false,ORD,North America,Chicago,203,0.00
16.170.140.185,8080,0,false,ORD,North America,Chicago,203,0.00
3.253.87.48,8443,0,false,ORD,North America,Chicago,203,0.00
3.11.80.232,2082,0,false,ORD,North America,Chicago,203,0.00
34.253.183.210,2053,0,false,ORD,North America,Chicago,203,0.00
18.200.250.76,8080,0,false,ORD,North America,Chicago,203,0.00
51.20.73.64,80,0,false,ORD,North America,Chicago,203,0.00
51.21.3.111,443,0,false,ORD,North America,Chicago,203,0.00
3.77.153.193,80,0,false,ORD,North America,Chicago,203,0.00
51.20.255.95,2052,0,false,ORD,North America,Chicago,203,0.00
16.16.65.165,2086,0,false,ORD,North America,Chicago,203,0.00
51.20.134.178,8443,0,false,ORD,North America,Chicago,203,0.00
3.249.219.134,443,0,false,ORD,North America,Chicago,204,0.00
34.253.183.210,2096,0,false,ORD,North America,Chicago,204,0.00
13.53.123.0,8080,0,false,ORD,North America,Chicago,204,0.00
51.20.255.95,2095,0,false,ORD,North America,Chicago,204,0.00
163.123.174.23,2052,80,false,SEA,North America,Seattle,204,0.00
3.68.228.60,2053,0,false,ORD,North America,Chicago,204,0.00
3.11.80.232,2083,0,false,ORD,North America,Chicago,204,0.00
13.60.11.65,2052,0,false,ORD,North America,Chicago,204,0.00
51.20.73.64,8443,0,false,ORD,North America,Chicago,204,0.00
51.20.134.178,2053,0,false,ORD,North America,Chicago,204,0.00
13.53.123.0,2096,0,false,ORD,North America,Chicago,204,0.00
51.20.43.190,80,0,false,ORD,North America,Chicago,204,0.00
51.20.43.190,2052,0,false,ORD,North America,Chicago,204,0.00
163.123.174.36,2053,80,false,SEA,North America,Seattle,204,0.00
35.180.55.101,80,0,false,ORD,North America,Chicago,204,0.00
3.249.219.134,2083,0,false,ORD,North America,Chicago,204,0.00
51.20.43.190,8443,0,false,ORD,North America,Chicago,204,0.00
52.59.120.125,2053,0,false,ORD,North America,Chicago,205,0.00
51.20.140.222,8443,0,false,ORD,North America,Chicago,205,0.00
51.20.43.190,2095,0,false,ORD,North America,Chicago,205,0.00
51.20.142.96,2096,0,false,ORD,North America,Chicago,205,0.00
54.155.165.102,2095,0,false,ORD,North America,Chicago,205,0.00
18.132.248.179,2052,0,false,ORD,North America,Chicago,205,0.00
3.77.153.193,443,0,false,ORD,North America,Chicago,205,0.00
3.75.241.222,2052,0,false,ORD,North America,Chicago,205,0.00
3.68.228.60,2086,0,false,ORD,North America,Chicago,205,0.00
3.255.119.102,8080,0,false,ORD,North America,Chicago,205,0.00
52.19.116.120,8080,0,false,ORD,North America,Chicago,205,0.00
34.244.204.95,2083,0,false,ORD,North America,Chicago,205,0.00
54.75.55.140,2053,0,false,ORD,North America,Chicago,205,0.00
3.67.39.1,2087,0,false,ORD,North America,Chicago,205,0.00
18.185.93.217,2086,0,false,ORD,North America,Chicago,205,0.00
16.170.143.37,2052,0,false,ORD,North America,Chicago,205,0.00
176.116.21.157,2082,80,false,LHR,Europe,London,205,0.00
3.255.132.155,8080,0,false,ORD,North America,Chicago,205,0.00
163.123.174.217,2095,80,false,SEA,North America,Seattle,205,0.00
3.255.119.102,2096,0,false,ORD,North America,Chicago,205,0.00
18.102.5.243,2087,80,false,MXP,Europe,Milan,206,0.00
13.60.11.151,8880,0,false,ORD,North America,Chicago,206,0.00
13.51.193.227,2096,0,false,ORD,North America,Chicago,206,0.00
18.192.20.221,2087,0,false,ORD,North America,Chicago,206,0.00
51.20.134.178,2082,0,false,ORD,North America,Chicago,206,0.00
51.20.134.54,2096,0,false,ORD,North America,Chicago,206,0.00
163.123.174.36,2082,80,false,SEA,North America,Seattle,206,0.00
3.67.39.1,8880,0,false,ORD,North America,Chicago,206,0.00
51.20.127.142,2095,0,false,ORD,North America,Chicago,206,0.00
51.21.3.111,2052,0,false,ORD,North America,Chicago,206,0.00
13.53.167.110,443,0,false,ORD,North America,Chicago,206,0.00
163.123.174.36,2052,80,false,SEA,North America,Seattle,206,0.00
18.203.243.192,443,0,false,ORD,North America,Chicago,206,0.00
51.20.73.64,2087,0,false,ORD,North America,Chicago,206,0.00
52.59.120.125,2087,0,false,ORD,North America,Chicago,206,0.00
163.123.174.36,2083,80,false,SEA,North America,Seattle,206,0.00
35.180.55.101,8880,0,false,ORD,North America,Chicago,206,0.00
51.21.3.111,2053,0,false,ORD,North America,Chicago,206,0.00
16.16.65.165,8443,0,false,ORD,North America,Chicago,206,0.00
3.255.119.102,8443,0,false,ORD,North America,Chicago,206,0.00
3.70.255.172,443,0,false,ORD,North America,Chicago,206,0.00
18.185.93.217,2053,0,false,ORD,North America,Chicago,207,0.00
18.192.6.69,2083,0,false,ORD,North America,Chicago,207,0.00
52.19.116.120,2087,0,false,ORD,North America,Chicago,207,0.00
34.243.245.189,2083,0,false,ORD,North America,Chicago,207,0.00
16.170.140.185,2082,0,false,ORD,North America,Chicago,207,0.00
3.8.196.246,2083,0,false,ORD,North America,Chicago,207,0.00
18.192.20.221,2086,0,false,ORD,North America,Chicago,207,0.00
16.16.186.147,8443,0,false,ORD,North America,Chicago,207,0.00
3.75.241.222,2096,0,false,ORD,North America,Chicago,207,0.00
51.20.73.64,443,0,false,ORD,North America,Chicago,207,0.00
18.185.93.217,8443,0,false,ORD,North America,Chicago,207,0.00
18.175.58.14,2086,0,false,ORD,North America,Chicago,207,0.00
13.51.159.51,2095,0,false,ORD,North America,Chicago,207,0.00
3.67.39.1,2095,0,false,ORD,North America,Chicago,207,0.00
18.185.93.217,2095,0,false,ORD,North America,Chicago,207,0.00
16.170.140.185,8443,0,false,ORD,North America,Chicago,207,0.00
18.201.242.90,8080,0,false,ORD,North America,Chicago,207,0.00
51.20.181.140,2086,0,false,ORD,North America,Chicago,207,0.00
34.244.204.95,2086,0,false,ORD,North America,Chicago,207,0.00
13.60.11.65,8880,0,false,ORD,North America,Chicago,207,0.00
51.20.128.165,2095,0,false,ORD,North America,Chicago,207,0.00
18.192.207.155,8443,0,false,ORD,North America,Chicago,207,0.00
18.192.207.155,2086,0,false,ORD,North America,Chicago,208,0.00
13.51.159.51,2083,0,false,ORD,North America,Chicago,208,0.00
18.201.242.90,8880,0,false,ORD,North America,Chicago,208,0.00
35.158.227.100,443,443,true,FRA,Europe,Frankfurt,208,0.00
51.21.3.223,2082,0,false,ORD,North America,Chicago,208,0.00
34.245.215.198,443,0,false,ORD,North America,Chicago,208,0.00
16.16.186.147,443,0,false,ORD,North America,Chicago,208,0.00
18.201.242.90,8443,0,false,ORD,North America,Chicago,208,0.00
13.60.11.151,2053,0,false,ORD,North America,Chicago,208,0.00
16.171.57.134,2053,0,false,ORD,North America,Chicago,208,0.00
3.8.24.158,8880,80,false,ORD,North America,Chicago,208,0.00
3.254.59.220,2053,0,false,ORD,North America,Chicago,208,0.00
18.197.92.229,2053,0,false,ORD,North America,Chicago,208,0.00
13.53.167.110,8443,0,false,ORD,North America,Chicago,208,0.00
34.243.245.189,8880,0,false,ORD,North America,Chicago,208,0.00
13.53.167.110,8080,0,false,ORD,North America,Chicago,208,0.00
3.255.132.155,2086,0,false,ORD,North America,Chicago,208,0.00
51.20.43.190,2053,0,false,ORD,North America,Chicago,208,0.00
13.40.128.14,8443,443,true,LHR,Europe,London,208,0.00
51.20.127.142,8443,0,false,ORD,North America,Chicago,209,0.00
3.73.51.15,8880,0,false,ORD,North America,Chicago,209,0.00
3.255.195.120,8443,0,false,ORD,North America,Chicago,209,0.00
52.48.106.158,2083,0,false,ORD,North America,Chicago,209,0.00
3.67.39.1,2083,0,false,ORD,North America,Chicago,209,0.00
3.75.240.70,2096,0,false,ORD,North America,Chicago,209,0.00
63.35.178.194,2095,0,false,ORD,North America,Chicago,209,0.00
13.53.190.118,2086,0,false,ORD,North America,Chicago,209,0.00
51.20.181.140,2083,0,false,ORD,North America,Chicago,209,0.00
54.155.165.102,2086,0,false,ORD,North America,Chicago,209,0.00
18.200.250.76,80,0,false,ORD,North America,Chicago,209,0.00
3.77.153.193,2095,0,false,ORD,North America,Chicago,209,0.00
176.116.21.132,2053,80,false,LHR,Europe,London,209,0.00
54.155.152.189,2082,0,false,ORD,North America,Chicago,209,0.00
51.20.140.222,2053,0,false,ORD,North America,Chicago,209,0.00
51.21.3.111,2083,0,false,ORD,North America,Chicago,209,0.00
3.254.59.220,443,0,false,ORD,North America,Chicago,209,0.00
18.192.6.69,2095,0,false,ORD,North America,Chicago,209,0.00
16.16.68.160,8443,0,false,ORD,North America,Chicago,209,0.00
18.192.207.155,2052,0,false,ORD,North America,Chicago,209,0.00
52.59.120.125,2052,0,false,ORD,North America,Chicago,210,0.00
18.168.200.233,2086,0,false,ORD,North America,Chicago,210,0.00
16.170.143.37,8080,0,false,ORD,North America,Chicago,210,0.00
54.194.40.59,80,0,false,ORD,North America,Chicago,210,0.00
52.19.116.120,8443,0,false,ORD,North America,Chicago,210,0.00
51.20.127.142,2083,0,false,ORD,North America,Chicago,210,0.00
163.123.174.217,2053,0,false,SEA,North America,Seattle,210,0.00
51.20.128.165,2096,0,false,ORD,North America,Chicago,210,0.00
18.201.91.63,2053,0,false,ORD,North America,Chicago,210,0.00
51.20.142.96,2083,0,false,ORD,North America,Chicago,210,0.00
13.53.167.110,2086,0,false,ORD,North America,Chicago,210,0.00
16.170.143.37,2095,0,false,ORD,North America,Chicago,210,0.00
3.75.241.222,2095,0,false,ORD,North America,Chicago,210,0.00
51.20.181.140,8443,0,false,ORD,North America,Chicago,210,0.00
176.116.21.180,2096,80,false,LHR,Europe,London,210,0.00
34.247.47.91,2096,0,false,ORD,North America,Chicago,210,0.00
18.185.211.77,443,0,false,ORD,North America,Chicago,210,0.00
54.194.40.59,2083,0,false,ORD,North America,Chicago,210,0.00
3.10.138.11,2096,0,false,ORD,North America,Chicago,210,0.00
13.60.11.65,2083,0,false,ORD,North America,Chicago,210,0.00
16.171.241.200,8080,0,false,ORD,North America,Chicago,210,0.00
3.254.59.220,8080,0,false,ORD,North America,Chicago,210,0.00
54.75.55.140,2096,0,false,ORD,North America,Chicago,210,0.00
16.170.143.37,2096,0,false,ORD,North America,Chicago,210,0.00
51.20.142.96,2082,0,false,ORD,North America,Chicago,210,0.00
3.10.138.11,2052,0,false,ORD,North America,Chicago,210,0.00
51.20.134.178,2096,0,false,ORD,North America,Chicago,210,0.00
16.16.186.147,2053,0,false,ORD,North America,Chicago,210,0.00
13.60.11.151,2095,0,false,ORD,North America,Chicago,210,0.00
18.175.58.14,2096,0,false,ORD,North America,Chicago,210,0.00
3.255.119.102,2087,0,false,ORD,North America,Chicago,210,0.00
51.20.43.190,2096,0,false,ORD,North America,Chicago,210,0.00
18.197.92.229,2082,0,false,ORD,North America,Chicago,210,0.00
3.73.51.15,2053,0,false,ORD,North America,Chicago,211,0.00
51.20.127.142,8880,0,false,ORD,North America,Chicago,211,0.00
18.134.131.146,2053,0,false,ORD,North America,Chicago,211,0.00
35.157.240.237,443,443,true,FRA,Europe,Frankfurt,211,0.00
16.171.241.200,2087,0,false,ORD,North America,Chicago,211,0.00
3.75.241.222,2087,0,false,ORD,North America,Chicago,211,0.00
51.20.134.54,2095,0,false,ORD,North America,Chicago,211,0.00
3.77.153.193,2082,0,false,ORD,North America,Chicago,211,0.00
3.11.80.232,8080,0,false,ORD,North America,Chicago,211,0.00
3.255.168.34,2052,0,false,ORD,North America,Chicago,211,0.00
16.171.57.134,2087,0,false,ORD,North America,Chicago,211,0.00
3.249.219.134,2053,0,false,ORD,North America,Chicago,211,0.00
51.20.43.190,443,0,false,ORD,North America,Chicago,211,0.00
52.48.106.158,2095,0,false,ORD,North America,Chicago,211,0.00
51.20.127.142,2086,0,false,ORD,North America,Chicago,211,0.00
13.60.61.161,2087,0,false,ORD,North America,Chicago,211,0.00
16.16.65.165,2082,0,false,ORD,North America,Chicago,211,0.00
16.171.57.134,2052,0,false,ORD,North America,Chicago,211,0.00
3.255.195.120,2083,0,false,ORD,North America,Chicago,211,0.00
16.16.65.165,2095,0,false,ORD,North America,Chicago,211,0.00
163.123.174.23,2053,80,false,SEA,North America,Seattle,211,0.00
18.201.89.57,2052,0,false,ORD,North America,Chicago,211,0.00
16.171.57.134,2082,0,false,ORD,North America,Chicago,211,0.00
13.53.167.110,2095,0,false,ORD,North America,Chicago,212,0.00
51.20.134.178,8080,0,false,ORD,North America,Chicago,212,0.00
3.79.202.201,8443,0,false,ORD,North America,Chicago,212,0.00
13.60.61.161,2086,0,false,ORD,North America,Chicago,212,0.00
54.155.152.189,2096,0,false,ORD,North America,Chicago,212,0.00
52.48.106.158,2082,0,false,ORD,North America,Chicago,212,0.00
34.246.181.183,8880,0,false,ORD,North America,Chicago,212,0.00
